word_id,sent_id,is_primary
gewalt-n,t622510,0
gewerkschaft-n,t3060051,0
gewerkschaft-n,t629443,0
gewinn-n,t2404399,0
gewinn-n,t604092,0
gewissen-n,t12701164,0
gewissen-n,t522610,0
gewohnheit-n,t8695062,0
gewohnheit-n,t11798642,0
gewohnt-o,t1050,0
gewohnt-o,t502029,0
gewoehnen-v,t401810,0
gewoehnen-v,t481144,0
gewoehnlich-a,t602767,0
gewoehnlich-a,t348417,0
gewuerz-n,t5930684,0
gewuerz-n,t352600,0
giessen-v,t2717229,0
giessen-v,t3784321,0
gift-n,t343572,0
gift-n,t913909,0
giftig-a,t8285608,0
giftig-a,t5424976,0
girokonto-n,t2818558,0
girokonto-n,t777511,0
glace-n,x1-glace-n,0
glace-n,x2-glace-n,0
glace-n-2,x1-glace-n-2,0
glace-n-2,x2-glace-n-2,0
glatt-a,t1221940,0
glatt-a,t12713993,0
gleichberechtigt-a,t13234649,0
gleichberechtigt-a,t12710193,0
gleichfalls-c,t11100995,0
gleichfalls-c,t11100997,0
gleichzeitig-a,t641,0
gleichzeitig-a,t1463876,0
gold-n,t412305,0
gold-n,t412304,0
golf-n,t627487,0
golf-n,t1100465,0
gott-n,t663201,0
gott-n,t9128900,0
grafik-n,t2499409,0
grafik-n,t4722531,0
graphik-n,t6168247,0
graphik-n,x1-graphik-n,0
gras-n,t1940929,0
gras-n,t465442,0
gratis-a,t3547864,0
gratis-a,t11950174,0
gratulation-n,t10171532,0
gratulation-n,x1-gratulation-n,0
greifen-v,t4987938,0
greifen-v,t3115795,0
grenze-n,t594376,0
grenze-n,t3554916,0
grill-n,t2770968,0
grill-n,t7873666,0
grillieren-v,x1-grillieren-v,0
grillieren-v,x2-grillieren-v,0
grund-n,t373131,0
grund-n,t563259,0
grundstueck-n,t13957389,0
grundstueck-n,t8237741,0
gruenden-v,t1922403,0
gruenden-v,t9085496,0
gruendlich-a,t1963947,0
gruendlich-a,t8233962,0
gruessen-v,t13012556,0
gruessen-v,t3210417,0
gucken-v,t3775392,0
gucken-v,t8220711,0
gymnastik-n,t921983,0
gymnastik-n,t6766090,0
hackfleisch-n,x1-hackfleisch-n,0
hackfleisch-n,x2-hackfleisch-n,0
hafen-n,t7836472,0
hafen-n,t364969,0
hageln-v,t7548709,0
hageln-v,t948998,0
halbtags-a,t2658257,0
halbtags-a,t3567419,0
hallenbad-n,t12648292,0
hallenbad-n,t13962317,0
halt-n,x1-halt-n,0
halt-n,x2-halt-n,0
halt-p,x1-halt-p,0
halt-p,x2-halt-p,0
haltbar-a,t1827775,0
haltbar-a,t1428431,0
hammer-n,t9537102,0
hammer-n,t1241845,0
handel-n,t1533992,0
handel-n,t361548,0
handeln-v,t546398,0
handeln-v,t920302,0
handwerker-n,t386709,0
handwerker-n,t1888788,0
hassen-v,t1649061,0
hassen-v,t1813520,0
haupt-o,x1-haupt-o,0
haupt-o,x2-haupt-o,0
hauptbahnhof-n,t562589,0
hauptbahnhof-n,t8886229,0
hausmeister-n,t6766844,0
hausmeister-n,t6689764,0
hausmeisterin-n,x1-hausmeisterin-n,0
hausmeisterin-n,x2-hausmeisterin-n,0
haustier-n,t4454361,0
haustier-n,t553988,0
haut-n,t666474,0
haut-n,t829362,0
heben-v,t2226957,0
heben-v,t8320715,0
heim-n,x1-heim-n,0
heim-n,x2-heim-n,0
heim-a,t4679198,0
heim-a,t12939472,0
heimlich-a,t8590338,0
heimlich-a,t955995,0
heimweh-n,t6828808,0
heimweh-n,t1716728,0
heizen-v,t4098173,0
heizen-v,t705920,0
held-n,t1909224,0
held-n,t360810,0
heldin-n,t664914,0
heldin-n,t633040,0
henderl-n,x1-henderl-n,0
henderl-n,x2-henderl-n,0
hendl-n,x1-hendl-n,0
hendl-n,x2-hendl-n,0
herausfinden-v,t7480929,0
herausfinden-v,t12859350,0
herausforderung-n,t2027737,0
herausforderung-n,t1699789,0
herein-o,x1-herein-o,0
herein-o,x2-herein-o,0
herkunft-n,t12365500,0
herkunft-n,t1080,0
hersteller-n,t1899947,0
hersteller-n,t10837005,0
herunterfahren-v,t730666,0
herunterfahren-v,t7636275,0
herz-n,t1907286,0
herz-n,t813962,0
hieher-o,x1-hieher-o,0
hieher-o,x2-hieher-o,0
hierher-o,t3854107,0
hierher-o,t2516019,0
hinter-o,x1-hinter-o,0
hinter-o,x2-hinter-o,0
hinterher-a,t6670403,0
hinterher-a,t726927,0
hinterlassen-v,t775043,0
hinterlassen-v,t3135169,0
hinweis-n,t10969098,0
hinweis-n,t5520253,0
hinweisen-v,t3924779,0
hinweisen-v,t391,0
historisch-a,t8634201,0
historisch-a,t3584825,0
hitze-n,t1217523,0
hitze-n,t1572769,0
hochladen-v,t8703879,0
hochladen-v,t13729719,0
hof-n,t6331994,0
hof-n,t8363022,0
hoffnung-n,t1183,0
hoffnung-n,t553470,0
holz-n,t2151524,0
holz-n,t1085,0
honig-n,t5708638,0
honig-n,t7757556,0
humor-n,t10968626,0
humor-n,t8627282,0
hungrig-a,t898660,0
hungrig-a,t3551710,0
hupen-v,t2379676,0
hupen-v,t10596176,0
husten-n,t721434,0
husten-n,t593596,0
hut-n,t7664503,0
hut-n,t7441766,0
haelfte-n,t2615080,0
haelfte-n,t6822346,0
haendler-n,t926859,0
haendler-n,t5050640,0
haendlerin-n,x1-haendlerin-n,0
haendlerin-n,x2-haendlerin-n,0
haeufig-a,t2656615,0
haeufig-a,t8636859,0
hoechstens-a,t8873659,0
hoechstens-a,t642583,0
hoeflich-a,t1935156,0
hoeflich-a,t665144,0
hoehe-n,t1187,0
hoehe-n,t6832789,0
hoerer-n,t2289103,0
hoerer-n,t13747101,0
hoererin-n,x1-hoererin-n,0
hoererin-n,x2-hoererin-n,0
huebsch-a,t7010065,0
huebsch-a,t367891,0
huegel-n,t396612,0
huegel-n,t8656357,0
huehnchen-n,t10609392,0
huehnchen-n,t2144100,0
huette-n,t1527787,0
huette-n,t370492,0
ideal-a,t8059156,0
ideal-a,t12349879,0
illegal-a,t5997735,0
illegal-a,t8098045,0
imbiss-n,t790657,0
imbiss-n,t2386274,0
import-n,t454229,0
import-n,t12605952,0
indem-c,t11353571,0
indem-c,t993909,0
individuell-a,t2196737,0
individuell-a,t4924179,0
industrie-n,t397009,0
industrie-n,t12284646,0
infektion-n,t12423117,0
infektion-n,x1-infektion-n,0
ingenieur-n,t8636773,0
ingenieur-n,t1576019,0
inhalt-n,t7050344,0
inhalt-n,t1816139,0
inklusive-p,t398576,0
inklusive-p,t3682888,0
innen-a,t9457044,0
innen-a,t4301822,0
inner-a,t10369546,0
inner-a,t2767476,0
innerhalb-p,t6714985,0
innerhalb-p,t1415374,0
inserat-n,x1-inserat-n,0
inserat-n,x2-inserat-n,0
insgesamt-a,t1527497,0
insgesamt-a,t3241116,0
installieren-v,t4242085,0
installieren-v,t2189778,0
institut-n,t11241563,0
institut-n,t2523193,0
integration-n,t10473276,0
integration-n,t10986171,0
integrieren-v,t4464060,0
integrieren-v,t13959081,0
intelligenz-n,t386,0
intelligenz-n,t6795277,0
intensiv-a,t13835496,0
intensiv-a,t2356099,0
intensivkurs-n,t367865,0
intensivkurs-n,x1-intensivkurs-n,0
interessant-a,t621124,0
interessant-a,t338314,0
interessiert-o,t1518990,0
interessiert-o,t3031258,0
interkulturell-a,x1-interkulturell-a,0
interkulturell-a,x2-interkulturell-a,0
inzwischen-a,t2731492,0
inzwischen-a,t9843983,0
irgendein-o,t8819384,0
irgendein-o,t134,0
irgendwann-a,t1511843,0
irgendwann-a,t3765064,0
irren-v,t3402822,0
irren-v,t2070552,0
jause-n,x1-jause-n,0
jause-n,x2-jause-n,0
je-c,t353613,0
je-c,t3578162,0
jederzeit-a,t4260061,0
jederzeit-a,t342665,0
jedes-mal-a,x1-jedes-mal-a,0
jedes-mal-a,x2-jedes-mal-a,0
jedoch-c,t4215949,0
jedoch-c,t136436,0
jemals-a,t7818118,0
jemals-a,t3039258,0
jeweils-a,t10068424,0
jeweils-a,t3247719,0
journalist-n,t764918,0
journalist-n,t3643067,0
journalistin-n,t11283070,0
journalistin-n,t11529262,0
jugend-n,t606956,0
jugend-n,t6945496,0
kabel-n,t984769,0
kabel-n,t3669271,0
kabine-n,t3511654,0
kabine-n,t12862285,0
kaffeehaus-n,t2966579,0
kaffeehaus-n,t13865854,0
kakao-n,t10166206,0
kakao-n,t5320657,0
kampf-n,t604247,0
kampf-n,t8378417,0
kanal-n,t519673,0
kanal-n,t8801773,0
kandidat-n,t1507930,0
kandidat-n,t2982394,0
kanne-n,t3063450,0
kanne-n,t11516993,0
kantine-n,t948917,0
kantine-n,t7058279,0
kapitel-n,t10873974,0
kapitel-n,t12598039,0
kaputt-machen-v,x1-kaputt-machen-v,0
kaputt-machen-v,x2-kaputt-machen-v,0
kaputtgehen-v,t1323720,0
kaputtgehen-v,t13929543,0
kaputtmachen-v,t3613032,0
kaputtmachen-v,t4621332,0
karneval-n,t1436067,0
karneval-n,t11995283,0
karotte-n,t4007706,0
karotte-n,t353349,0
karriere-n,t3548896,0
karriere-n,t8236069,0
kassette-n,t3155895,0
kassette-n,t416333,0
kasten-n,t8233948,0
kasten-n,t8692105,0
katalog-n,t497237,0
katalog-n,t342032,0
katastrophe-n,t2991251,0
katastrophe-n,t12279068,0
kauf-n,t9432364,0
kauf-n,x1-kauf-n,0
kaum-a,t604169,0
kaum-a,t3936894,0
kellner-n,t7419575,0
kellner-n,t3016517,0
kellnerin-n,t714378,0
kellnerin-n,t12249383,0
kennzeichen-n,t1405235,0
kennzeichen-n,t4591567,0
kerze-n,t3482041,0
kerze-n,t2907108,0
kindheit-n,t340971,0
kindheit-n,t814963,0
kissen-n,t615035,0
kissen-n,t6165315,0
kiste-n,t759052,0
kiste-n,t2718734,0
klagen-v,t5224075,0
klagen-v,t1907272,0
klasse-a,x1-klasse-a,0
klasse-a,x2-klasse-a,0
klassenarbeit-n,t4948407,0
klassenarbeit-n,t7535904,0
kleben-v,t1825180,0
kleben-v,t12781643,0
klettern-v,t338280,0
klettern-v,t7601754,0
klick-n,t11097647,0
klick-n,t10518767,0
klicken-v,t13942050,0
klicken-v,t2999909,0
klima-n,t364433,0
klima-n,t12420512,0
klimaanlage-n,t1562203,0
klimaanlage-n,t10504102,0
klingel-n,t1881191,0
klingel-n,t1537229,0
klingeln-v,t1561188,0
klingeln-v,t450712,0
klingen-v,t8482465,0
klingen-v,t11215824,0
klinik-n,t6175911,0
klinik-n,t5897111,0
klopfen-v,t2393008,0
klopfen-v,t2754554,0
kloss-n,t13903584,0
kloss-n,t6107538,0
klaeren-v,t458607,0
klaeren-v,t4750405,0
knapp-a,t346960,0
knapp-a,t640648,0
kneipe-n,t11071493,0
kneipe-n,t3029973,0
knie-n,t1444732,0
knie-n,t9067007,0
knochen-n,t680030,0
knochen-n,t630525,0
knopf-n,t7287173,0
knopf-n,t8365317,0
knoedel-n,t3481768,0
knoedel-n,x1-knoedel-n,0
koch-n,t471808,0
koch-n,t646928,0
kommunikation-n,t546,0
kommunikation-n,t3758668,0
komplett-a,t1508411,0
komplett-a,t3938326,0
kompliziert-o,t1950455,0
kompliziert-o,t12211216,0
kompromiss-n,t8070265,0
kompromiss-n,t1253562,0
konferenz-n,t8641530,0
konferenz-n,t1709233,0
konfituere-n,t11514320,0
konfituere-n,t4138927,0
konflikt-n,t2421071,0
konflikt-n,t8764921,0
konkurrenz-n,t1466941,0
konkurrenz-n,t4882775,0
konsulat-n,t792995,0
konsulat-n,t900094,0
konsum-n,t1749540,0
konsum-n,t5280198,0
konsumieren-v,t3670423,0
konsumieren-v,t1103238,0
kontrolle-n,t13972962,0
kontrolle-n,t389128,0
konzentrieren-v,t2189648,0
konzentrieren-v,t3367030,0
kopie-n,t8860599,0
kopie-n,t1003681,0
kopieren-v,t11763105,0
kopieren-v,t12544726,0
kopierer-n,t2982901,0
kopierer-n,x1-kopierer-n,0
korrekt-a,t5363140,0
korrekt-a,t2381497,0
korridor-n,t10836899,0
korridor-n,t4926463,0
korrigieren-v,t8221495,0
korrigieren-v,t12549034,0
kosten-n,x1-kosten-n,0
kosten-n,x2-kosten-n,0
kostuem-n,t4269646,0
kostuem-n,t11153019,0
kraft-n,t8733877,0
kraft-n,t12206602,0
kraftfahrzeug-n,x1-kraftfahrzeug-n,0
kraftfahrzeug-n,x2-kraftfahrzeug-n,0
kraftwerk-n,t438431,0
kraftwerk-n,t2112272,0
kranke-n,x1-kranke-n,0
kranke-n,x2-kranke-n,0
krankenpfleger-n,t733793,0
krankenpfleger-n,t766998,0
krankenschwester-n,t12855604,0
krankenschwester-n,t2420064,0
krankenwagen-n,t8634297,0
krankenwagen-n,t12841274,0
kreativ-a,t11937404,0
kreativ-a,t7477738,0
kreis-n,t8305032,0
kreis-n,t9779743,0
kreuz-n,t1780005,0
kreuz-n,t13934553,0
krieg-n,t1916310,0
krieg-n,t368001,0
kriminalpolizei-n,t6819069,0
kriminalpolizei-n,x1-kriminalpolizei-n,0
krise-n,t1880106,0
krise-n,t3067584,0
kritik-n,t12877714,0
kritik-n,t7712461,0
kritisch-a,t963761,0
kritisch-a,t12482312,0
kritisieren-v,t437138,0
kritisieren-v,t12457133,0
kraeftig-a,t13003970,0
kraeftig-a,t915254,0
kuli-n,t511876,0
kuli-n,t635598,0
kunststoff-n,t2998018,0
kunststoff-n,t498090,0
kursleiter-n,x1-kursleiter-n,0
kursleiter-n,x2-kursleiter-n,0
kursleiterin-n,x1-kursleiterin-n,0
kursleiterin-n,x2-kursleiterin-n,0
kurve-n,t949,0
kurve-n,t2279210,0
kuss-n,t2511068,0
kuss-n,t1977813,0
kuvert-n,x1-kuvert-n,0
kuvert-n,x2-kuvert-n,0
kaelte-n,t975549,0
kaelte-n,t403835,0
kaempfen-v,t5505058,0
kaempfen-v,t509623,0
kaeufer-n,t1759185,0
kaeufer-n,t1045247,0
kaeuferin-n,x1-kaeuferin-n,0
kaeuferin-n,x2-kaeuferin-n,0
koechin-n,t354443,0
koechin-n,t1384186,0
koenig-n,t604683,0
koenig-n,t643678,0
koerperlich-a,t13092717,0
koerperlich-a,t3332761,0
kuendigung-n,t2863537,0
kuendigung-n,t8646912,0
kuenstler-n,t2911673,0
kuenstler-n,t1687724,0
kuenstlerin-n,t742281,0
kuenstlerin-n,t2911674,0
kuenstlich-a,t5983918,0
kuenstlich-a,t1919399,0
kuerzlich-a,t830225,0
kuerzlich-a,t366467,0
kuessen-v,t6006588,0
kuessen-v,t8333194,0
kueste-n,t12968079,0
kueste-n,t703833,0
lage-n,t725567,0
lage-n,t1990974,0
lager-n,t7840478,0
lager-n,t444431,0
landen-v,t2051829,0
landen-v,t4867127,0
landung-n,t8641779,0
landung-n,t792296,0
landwirtschaft-n,t838402,0
landwirtschaft-n,t11826593,0
langeweile-n,t4682966,0
langeweile-n,t7469829,0
langweile-n,x1-langweile-n,0
langweile-n,x2-langweile-n,0
langweilen-v,t3553263,0
langweilen-v,t2630143,0
laster-n,t3240576,0
laster-n,t444499,0
laufwerk-n,t6590013,0
laufwerk-n,x1-laufwerk-n,0
laune-n,t392575,0
laune-n,t4796801,0
lautsprecher-n,t2913514,0
lautsprecher-n,t4007224,0
lebenslauf-n,t1515809,0
lebenslauf-n,t5809836,0
lecker-a,t933520,0
lecker-a,t1777506,0
leder-n,t753695,0
leder-n,t2063406,0
lehre-n,t666031,0
lehre-n,x1-lehre-n,0
lehrerin-n,t766535,0
lehrerin-n,t8237410,0
lehrling-n,t2615042,0
lehrling-n,t12651405,0
lehrstelle-n,t1257502,0
lehrstelle-n,t1257519,0
leiden-v,t1973696,0
leiden-v,t2835828,0
leisten-v,t1706247,0
leisten-v,t6098,0
leistung-n,t735,0
leistung-n,t372583,0
leiten-v,t13785495,0
leiten-v,x1-leiten-v,0
leiter-n,t535970,0
leiter-n,t9966377,0
leiterin-n,t4001650,0
leiterin-n,x1-leiterin-n,0
leitung-n,t4478855,0
leitung-n,t2530564,0
lerner-n,x1-lerner-n,0
lerner-n,x2-lerner-n,0
lernerin-n,x1-lernerin-n,0
lernerin-n,x2-lernerin-n,0
leser-n,t2306963,0
leser-n,t4701223,0
leserin-n,t7352790,0
leserin-n,x1-leserin-n,0
lexikon-n,t3513406,0
lexikon-n,t414209,0
lieferung-n,t383397,0
lieferung-n,t446144,0
lift-n,t4638922,0
lift-n,t5722579,0
limonade-n,t1070858,0
limonade-n,t11551862,0
linie-n,t544614,0
linie-n,t404727,0
link-a,t384899,0
link-a,t659576,0
lippe-n,t4598841,0
lippe-n,t1320251,0
liste-n,t8147287,0
liste-n,t2386205,0
literatur-n,t5741084,0
literatur-n,t1729756,0
loben-v,t6768076,0
loben-v,t452727,0
loch-n,t363955,0
loch-n,t608466,0
locker-a,t8243198,0
locker-a,t604895,0
lohn-n,t6595488,0
lohn-n,t8036628,0
lohnen-v,t2779550,0
lohnen-v,t8627290,0
los-a,t4170321,0
los-a,t1344047,0
losfahren-v,t407175,0
losfahren-v,t400254,0
luft-n,t538103,0
luft-n,t604454,0
laecheln-v,t614,0
laecheln-v,t3543733,0
laenge-n,t719708,0
laenge-n,t1921061,0
laengst-a,t7757217,0
laengst-a,t10007080,0
laerm-n,t455407,0
laerm-n,t1687874,0
loeschen-v,t530132,0
loeschen-v,t8147427,0
loesen-v,t1166,0
loesen-v,t1451947,0
magazin-n,t481854,0
magazin-n,t370146,0
mager-a,t820319,0
mager-a,t1973265,0
mahlzeit-n,t353118,0
mahlzeit-n,t6972150,0
mahnung-n,x1-mahnung-n,0
mahnung-n,x2-mahnung-n,0
mal-n,t632082,0
mal-n,t1244,0
maler-n,t8623663,0
maler-n,t11492226,0
malerin-n,t1787813,0
malerin-n,t13888086,0
mangel-n,t1848146,0
mangel-n,t2447146,0
mappe-n,t8174856,0
mappe-n,t11934478,0
margarine-n,t7464105,0
margarine-n,t911827,0
marille-n,x1-marille-n,0
marille-n,x2-marille-n,0
marke-n,t4439038,0
marke-n,t12575676,0
markieren-v,t1816131,0
markieren-v,t662251,0
marmelade-n,t8212180,0
marmelade-n,t10477456,0
material-n,t9928250,0
material-n,t12569749,0
matura-n,x1-matura-n,0
matura-n,x2-matura-n,0
mauer-n,t790022,0
mauer-n,t1109423,0
maximal-a,t5076372,0
maximal-a,t11823524,0
mechaniker-n,t3422660,0
mechaniker-n,t5297867,0
mechanikerin-n,x1-mechanikerin-n,0
mechanikerin-n,x2-mechanikerin-n,0
medium-n,t1793978,0
medium-n,t6999468,0
medizin-n,t450722,0
medizin-n,t6298874,0
mehl-n,t820189,0
mehl-n,t1523687,0
mehrere-o,t502452,0
mehrere-o,t1743717,0
mehrheit-n,t1350081,0
mehrheit-n,t443239,0
mehrwertsteuer-n,t4272380,0
mehrwertsteuer-n,t13798119,0
meinetwegen-o,t1458230,0
meinetwegen-o,t1817334,0
meister-n,t1600464,0
meister-n,t2258025,0
melden-v,t4942783,0
melden-v,t5499598,0
meldung-n,t2418461,0
meldung-n,t8295360,0
mensa-n,t1637284,0
mensa-n,t2858189,0
menschlich-a,t945,0
menschlich-a,t12094732,0
menue-n,t407329,0
menue-n,t6826743,0
merkwuerdig-a,t8098838,0
merkwuerdig-a,t3291616,0
messen-v,t745459,0
messen-v,t12440930,0
metall-n,t775161,0
metall-n,t1219205,0
methode-n,t1904635,0
methode-n,t5089834,0
metropole-n,t10495682,0
metropole-n,x1-metropole-n,0
metzger-n,t13859326,0
metzger-n,t13859575,0
mieter-n,t8208613,0
mieter-n,t1537696,0
mieterin-n,x1-mieterin-n,0
mieterin-n,x2-mieterin-n,0
migrant-n,t13564844,0
migrant-n,t6034940,0
migrantin-n,x1-migrantin-n,0
migrantin-n,x2-migrantin-n,0
migration-n,x1-migration-n,0
migration-n,x2-migration-n,0
mild-a,t942913,0
mild-a,t3755378,0
minderheit-n,t3379214,0
minderheit-n,t1620967,0
minimal-a,t10969065,0
minimal-a,t2083018,0
mischen-v,t396292,0
mischen-v,t1847425,0
miss-o,x1-miss-o,0
miss-o,x2-miss-o,0
mitarbeiterin-n,t11547438,0
mitarbeiterin-n,t12186586,0
miteinander-a,t2656615,0
miteinander-a,t7455703,0
mitglied-n,t522263,0
mitglied-n,t689733,0
mitteilen-v,t2591426,0
mitteilen-v,t5619425,0
mitten-a,t437379,0
mitten-a,t710090,0
mittler-a,t12815019,0
mittler-a,t753518,0
mittlerweile-a,t1169832,0
mittlerweile-a,t1179640,0
mobil-a,t8629185,0
mobil-a,t4437234,0
mobilbox-n,x1-mobilbox-n,0
mobilbox-n,x2-mobilbox-n,0
mobilitaet-n,t11771924,0
mobilitaet-n,x1-mobilitaet-n,0
modell-n,t1600581,0
modell-n,t344692,0
mond-n,t2886740,0
mond-n,t563427,0
monitor-n,x1-monitor-n,0
monitor-n,x2-monitor-n,0
motorrad-n,t8361649,0
motorrad-n,t840003,0
musikalisch-a,t10097483,0
musikalisch-a,t627439,0
musiker-n,t947675,0
musiker-n,t842330,0
musikerin-n,t10053116,0
musikerin-n,t673671,0
muskel-n,t900058,0
muskel-n,t5277449,0
mut-n,t448720,0
mut-n,t1541776,0
mutig-a,t6618335,0
mutig-a,t613572,0
muttersprache-n,t781969,0
muttersprache-n,t1857373,0
maerchen-n,t626993,0
maerchen-n,t2671085,0
moebliert-o,t641744,0
moebliert-o,t1764469,0
moeglicherweise-a,t5001176,0
moeglicherweise-a,t387158,0
moeglichkeit-n,t5786808,0
moeglichkeit-n,t7589671,0
moeglichst-a,t1973651,0
moeglichst-a,t1765979,0
moehre-n,t1428877,0
moehre-n,t10324109,0
mueesli-n,x1-mueesli-n,0
mueesli-n,x2-mueesli-n,0
muehe-n,t1274005,0
muehe-n,t957304,0
muellabfuhr-n,t2749173,0
muellabfuhr-n,t10202519,0
muelltonne-n,t6815242,0
muelltonne-n,t10714693,0
muendlich-a,t441195,0
muendlich-a,t12797409,0
muenze-n,t6469962,0
muenze-n,t404750,0
muesli-n,t2192590,0
muesli-n,t7552414,0
nachdem-c,t2289361,0
nachdem-c,t483209,0
nachdenken-v,t3312292,0
nachdenken-v,t2225296,0
nachfrage-n,t10823987,0
nachfrage-n,t960,0
nachher-a,t182040,0
nachher-a,t331938,0
nachhilfe-n,t10636894,0
nachhilfe-n,t1525898,0
nachschlagen-v,t1109061,0
nachschlagen-v,t3877795,0
nachspeise-n,t2990992,0
nachspeise-n,t7813391,0
nacht-n,t778366,0
nacht-n,t2063032,0
nachteil-n,t10127560,0
nachteil-n,t2151345,0
nachwuchs-n,t9101617,0
nachwuchs-n,x1-nachwuchs-n,0
nadel-n,t1498457,0
nadel-n,t7824537,0
nagel-n,t641,0
nagel-n,t10265416,0
nah-a,x1-nah-a,0
nah-a,x2-nah-a,0
nahe-a,t729650,0
nahe-a,t8099072,0
nahrungsmittel-n,t617785,0
nahrungsmittel-n,t957473,0
nase-n,t1606143,0
nase-n,t3090654,0
national-a,t927255,0
national-a,t341675,0
nebel-n,t2230519,0
nebel-n,t2230506,0
nebenbei-a,t394440,0
nebenbei-a,t10488896,0
neffe-n,t6770370,0
neffe-n,t13757025,0
negativ-a,t13893715,0
negativ-a,t2776157,0
nerv-n,t532,0
nerv-n,t10017921,0
netz-n,t936176,0
netz-n,t2192270,0
netzwerk-n,t10492085,0
netzwerk-n,t6535920,0
neugierig-a,t7287064,0
neugierig-a,t5711593,0
neuigkeit-n,t812534,0
neuigkeit-n,t457235,0
neulich-a,t3411672,0
neulich-a,t8802776,0
nichte-n,t2193528,0
nichte-n,t6334246,0
nichtraucher-n,t10218928,0
nichtraucher-n,t13273840,0
nichtraucherin-n,x1-nichtraucherin-n,0
nichtraucherin-n,x2-nichtraucherin-n,0
niedrig-a,t536618,0
niedrig-a,t1387358,0
nirgendwo-a,t679263,0
nirgendwo-a,t2687943,0
noch-mal-a,x1-noch-mal-a,0
noch-mal-a,x2-noch-mal-a,0
nochmal-a,t6645652,0
nochmal-a,t4932003,0
nochmals-a,t609928,0
nochmals-a,t4925000,0
nordsee-o,t5397556,0
nordsee-o,t5397603,0
normalerweise-a,t119745,0
normalerweise-a,t1548903,0
not-n,t1060368,0
not-n,t1559291,0
notaufnahme-n,t3846124,0
notaufnahme-n,t8634287,0
notausgang-n,t642605,0
notausgang-n,t6766866,0
notfall-n,t970127,0
notfall-n,t370389,0
notruf-n,t8642967,0
notruf-n,t638396,0
nun-a,t852420,0
nun-a,t1179566,0
nutzen-v,t782477,0
nutzen-v,t2606196,0
naehen-v,t3013042,0
naehen-v,t5538923,0
naehern-v,t2159079,0
naehern-v,t3095901,0
naemlich-c,t1282363,0
naemlich-c,t11875457,0
noetig-a,t343398,0
noetig-a,t3218428,0
nuetzen-v,t3497809,0
nuetzen-v,t1263833,0
ob-c,t327,0
ob-c,t3985740,0
ober-n,t1544464,0
ober-n,x1-ober-n,0
ober-o,x1-ober-o,0
ober-o,x2-ober-o,0
obers-n,x1-obers-n,0
obers-n,x2-obers-n,0
obwohl-c,t2622948,0
obwohl-c,t4849682,0
ofen-n,t3610990,0
ofen-n,t4716046,0
offenbar-a,t11672395,0
offenbar-a,t12166861,0
offiziell-a,t384236,0
offiziell-a,t1789053,0
onkel-n,t402348,0
onkel-n,t628940,0
oper-n,t4533954,0
oper-n,t744357,0
operation-n,t8634395,0
operation-n,t894861,0
operieren-v,t723720,0
operieren-v,t724689,0
opfer-n,t707539,0
opfer-n,t2966996,0
optimistisch-a,t11153659,0
optimistisch-a,t13827724,0
orchester-n,t2571702,0
orchester-n,t1445149,0
ordentlich-a,t372260,0
ordentlich-a,t508945,0
ordination-n,x1-ordination-n,0
ordination-n,x2-ordination-n,0
ordnen-v,t4417539,0
ordnen-v,t1372319,0
ordner-n,t5977,0
ordner-n,t4727321,0
organisation-n,t140003,0
organisation-n,t694782,0
original-n,t7836998,0
original-n,t12023109,0
original-a,x1-original-a,0
original-a,x2-original-a,0
ostsee-o,t13856226,0
ostsee-o,t5397556,0
ozean-n,t429838,0
ozean-n,t660628,0
panne-n,t784121,0
panne-n,t13743583,0
paradeiser-n,x1-paradeiser-n,0
paradeiser-n,x2-paradeiser-n,0
parallel-a,t2196948,0
parallel-a,t601446,0
parkieren-v,t1493402,0
parkieren-v,t1493403,0
passagier-n,t13342188,0
passagier-n,t3053790,0
passagierin-n,x1-passagierin-n,0
passagierin-n,x2-passagierin-n,0
passiv-a,t4935907,0
passiv-a,t12554861,0
patient-n,t783362,0
patient-n,t8634395,0
patientin-n,t5708213,0
patientin-n,t2838682,0
pauschal-a,x1-pauschal-a,0
pauschal-a,x2-pauschal-a,0
pech-n,t2581822,0
pech-n,t10113813,0
peinlich-a,t3279828,0
peinlich-a,t1311999,0
pension-n,t5992798,0
pension-n,t782487,0
pensionieren-v,x1-pensionieren-v,0
pensionieren-v,x2-pensionieren-v,0
